session_id,device_name,device_slug,run_id,status,execution_backend,dry_run,requested_method,resolved_method,family,instance_name,source_path,problem_size,hardware_family,hardware_size,num_variables,num_reads_returned,num_reads_analysed,best_feasible_objective,objective_gap,sqa_gap,mean_sqa_energy_gap,optimum_probability,sqa_optimum_rate,feasible_reads,feasible_read_fraction,sqa_fea,known_optimum_objective,known_optimum_source,known_optimum_hit,known_optimum_reads,known_optimum_read_fraction,mean_chain_break_fraction,broken_read_rate,sample_metrics_csv_relative,run_metrics_csv_relative
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet3__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pet3,/home/bannach/tmp/dwave/data/mdkp_instances/pet3.dat,15,zephyr,,15,2500,2500,-4015.0,0.0,0.0,0.15811770788221005,0.0008,0.0008,2033,0.8132,0.8132,-4015.0,cplex_cache,True,2,0.0008,0.29986666666666667,0.9972,runs/mdkp/pet3/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pet3/unbalanced/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet4__projected_topology__run_001,success,dwave_qpu,False,projected_topology,projected_zephyr,mdkp,pet4,/home/bannach/tmp/dwave/data/mdkp_instances/pet4.dat,20,zephyr,,20,2500,2500,-5960.0,0.026143790849673203,0.026143790849673203,0.18035479265653928,0.0,0.0,293,0.1172,0.1172,-6120.0,cplex_cache,False,0,0.0,0.0,0.0,runs/mdkp/pet4/projected_zephyr/run_001/sample_metrics.csv,runs/mdkp/pet4/projected_zephyr/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet4__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pet4,/home/bannach/tmp/dwave/data/mdkp_instances/pet4.dat,20,zephyr,,20,2500,2500,-5920.0,0.032679738562091505,0.032679738562091505,0.261883541295306,0.0,0.0,759,0.3036,0.3036,-6120.0,cplex_cache,False,0,0.0,0.28554,0.9992,runs/mdkp/pet4/projected_full/run_001/sample_metrics.csv,runs/mdkp/pet4/projected_full/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet4__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pet4,/home/bannach/tmp/dwave/data/mdkp_instances/pet4.dat,20,zephyr,,20,2500,2500,-6000.0,0.0196078431372549,0.0196078431372549,0.21874614625724503,0.0,0.0,742,0.2968,0.2968,-6120.0,cplex_cache,False,0,0.0,0.48633999999999994,1.0,runs/mdkp/pet4/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pet4/unbalanced/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet5__projected_topology__run_001,success,dwave_qpu,False,projected_topology,projected_zephyr,mdkp,pet5,/home/bannach/tmp/dwave/data/mdkp_instances/pet5.dat,28,zephyr,,28,2500,2500,-11975.0,0.034274193548387094,0.034274193548387094,0.19723839367139614,0.0,0.0,1521,0.6084,0.6084,-12400.0,cplex_cache,False,0,0.0,0.0,0.0,runs/mdkp/pet5/projected_zephyr/run_001/sample_metrics.csv,runs/mdkp/pet5/projected_zephyr/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet5__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pet5,/home/bannach/tmp/dwave/data/mdkp_instances/pet5.dat,28,zephyr,,28,2500,2500,-11690.0,0.05725806451612903,0.05725806451612903,0.35041320373761564,0.0,0.0,2061,0.8244,0.8244,-12400.0,cplex_cache,False,0,0.0,0.44481428571428566,1.0,runs/mdkp/pet5/projected_full/run_001/sample_metrics.csv,runs/mdkp/pet5/projected_full/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet5__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pet5,/home/bannach/tmp/dwave/data/mdkp_instances/pet5.dat,28,zephyr,,28,2500,2500,-11965.0,0.03508064516129032,0.03508064516129032,0.23314630635346462,0.0,0.0,1972,0.7888,0.7888,-12400.0,cplex_cache,False,0,0.0,0.5902285714285713,1.0,runs/mdkp/pet5/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pet5/unbalanced/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet6__projected_topology__run_001,success,dwave_qpu,False,projected_topology,projected_zephyr,mdkp,pet6,/home/bannach/tmp/dwave/data/mdkp_instances/pet6.dat,39,zephyr,,39,2500,2500,-10149.0,0.044170276888302884,0.044170276888302884,0.17819190682488856,0.0,0.0,432,0.1728,0.1728,-10618.0,cplex_cache,False,0,0.0,0.0,0.0,runs/mdkp/pet6/projected_zephyr/run_001/sample_metrics.csv,runs/mdkp/pet6/projected_zephyr/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet6__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pet6,/home/bannach/tmp/dwave/data/mdkp_instances/pet6.dat,39,zephyr,,39,2500,2500,-10385.0,0.02194386890186476,0.02194386890186476,0.28277997170443964,0.0,0.0,814,0.3256,0.3256,-10618.0,cplex_cache,False,0,0.0,0.7656,1.0,runs/mdkp/pet6/projected_full/run_001/sample_metrics.csv,runs/mdkp/pet6/projected_full/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet6__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pet6,/home/bannach/tmp/dwave/data/mdkp_instances/pet6.dat,39,zephyr,,39,2500,2500,-10314.0,0.028630627236767753,0.028630627236767753,0.1630598697466281,0.0,0.0,165,0.066,0.066,-10618.0,cplex_cache,False,0,0.0,0.839476923076923,1.0,runs/mdkp/pet6/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pet6/unbalanced/run_001/run_metrics.csv
