family,size,instance_index,method,projection_regime,projection_topology_family,instance_source,problem_seed,instance_manifest,comparison_family,comparison_mode,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,qubo_normalization_scale,normalization_regime,per_constraint_standardization,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projection_target,projection_target_lambda1_shape,projection_target_lambda2_shape,projected_equality_multiplier,projected_inequality_multiplier,projected_initializer_equality_multiplier,projected_initializer_inequality_multiplier,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mis,12,17,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,10804867595530821346,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,7,28.672,1000,0.181,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000008263403,per_constraint_standardized_rows_v1,True,2048,11,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,18,unbalanced,unbalanced,,seed_manifest,8969555458736041078,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,16.384,1000,0.158,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,18,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,8969555458736041078,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,4.096,1000,0.162,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000006837766,per_constraint_standardized_rows_v1,True,2048,12,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,18,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,8969555458736041078,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,0.0,1000,0.149,0.125,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000006096599,per_constraint_standardized_rows_v1,True,2048,11,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,18,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,8969555458736041078,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-8.0,cplex_cache,min,1e-09,9,12.288,1000,0.158,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.000000000655996,per_constraint_standardized_rows_v1,True,2048,11,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,12,19,unbalanced,unbalanced,,seed_manifest,10339629817154892159,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,57.344,1000,0.151,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8267974914352155,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,12,19,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,10339629817154892159,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,36.864,1000,0.156,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.759780698039743,per_constraint_standardized_rows_v1,True,2048,14,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,12,19,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,10339629817154892159,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,32.768,1000,0.164,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7597806976935001,per_constraint_standardized_rows_v1,True,2048,13,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,12,19,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,10339629817154892159,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,12,4096,-7.0,cplex_cache,min,1e-09,13,32.768,1000,0.17,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7597807006456965,per_constraint_standardized_rows_v1,True,2048,19,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,0,unbalanced,unbalanced,,seed_manifest,3975248608271806076,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,1245.184,1000,0.131,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.6000059534956025,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,0,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,3975248608271806076,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,196.608,1000,0.177,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.66515744714102,per_constraint_standardized_rows_v1,True,32768,22,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,0,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,3975248608271806076,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,196.608,1000,0.155,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.662689153404548,per_constraint_standardized_rows_v1,True,32768,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,0,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,3975248608271806076,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,524.288,1000,0.154,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.6488454404127855,per_constraint_standardized_rows_v1,True,32768,24,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,1,unbalanced,unbalanced,,seed_manifest,10203416271656759989,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,16,458.752,1000,0.128,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,1,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,10203416271656759989,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,16,327.68,1000,0.151,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000017790371,per_constraint_standardized_rows_v1,True,32768,18,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,1,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,10203416271656759989,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,16,458.752,1000,0.154,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000006884082,per_constraint_standardized_rows_v1,True,32768,16,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,1,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,10203416271656759989,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,16,458.752,1000,0.134,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000012806753,per_constraint_standardized_rows_v1,True,32768,20,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,2,unbalanced,unbalanced,,seed_manifest,742672914134500027,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,393.216,1000,0.109,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,2,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,742672914134500027,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,0.0,1000,0.099,0.14285714285714285,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9270817581229414,per_constraint_standardized_rows_v1,True,32768,23,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,2,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,742672914134500027,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,262.144,1000,0.104,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9270817595696335,per_constraint_standardized_rows_v1,True,32768,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,2,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,742672914134500027,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,23,458.752,1000,0.129,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7200949009861504,per_constraint_standardized_rows_v1,True,32768,32,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,3,unbalanced,unbalanced,,seed_manifest,17637974410994722588,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,14,0.0,1000,0.116,0.1,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,3,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,17637974410994722588,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,14,65.536,1000,0.107,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999999212099,per_constraint_standardized_rows_v1,True,32768,17,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,3,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,17637974410994722588,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,14,65.536,1000,0.116,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000000202107,per_constraint_standardized_rows_v1,True,32768,16,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,3,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,17637974410994722588,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,14,327.68,1000,0.114,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999998836847,per_constraint_standardized_rows_v1,True,32768,19,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,4,unbalanced,unbalanced,,seed_manifest,17992606360741118168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,524.288,1000,0.094,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,4,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,17992606360741118168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,393.216,1000,0.118,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7199838286480381,per_constraint_standardized_rows_v1,True,32768,19,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,4,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,17992606360741118168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,327.68,1000,0.107,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.7199838282665985,per_constraint_standardized_rows_v1,True,32768,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,4,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,17992606360741118168,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,18,131.072,1000,0.118,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.719983829043574,per_constraint_standardized_rows_v1,True,32768,20,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,5,unbalanced,unbalanced,,seed_manifest,1392100092833831590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,25,589.824,1000,0.132,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.6000059534956025,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,5,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,1392100092833831590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,25,0.0,1000,0.128,0.14285714285714285,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.948692168081275,per_constraint_standardized_rows_v1,True,32768,26,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,5,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,1392100092833831590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,25,0.0,1000,0.092,0.14285714285714285,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.4544809782691783,per_constraint_standardized_rows_v1,True,32768,16,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,5,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,1392100092833831590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-7.0,cplex_cache,min,1e-09,25,65.536,1000,0.151,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.6872648451932444,per_constraint_standardized_rows_v1,True,32768,31,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,6,unbalanced,unbalanced,,seed_manifest,4657254628645596590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,13,196.608,1000,0.123,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,6,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,4657254628645596590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,13,196.608,1000,0.124,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.999999999591138,per_constraint_standardized_rows_v1,True,32768,16,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,6,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,4657254628645596590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,13,65.536,1000,0.127,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000002633818,per_constraint_standardized_rows_v1,True,32768,16,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,6,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,4657254628645596590,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,13,196.608,1000,0.136,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.999999999591138,per_constraint_standardized_rows_v1,True,32768,16,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,7,unbalanced,unbalanced,,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,15,131.072,1000,0.134,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,7,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,15,327.68,1000,0.159,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999996911044,per_constraint_standardized_rows_v1,True,32768,18,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,7,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,15,65.536,1000,0.155,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.9999999999262211,per_constraint_standardized_rows_v1,True,32768,16,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,7,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-10.0,cplex_cache,min,1e-09,15,196.608,1000,0.163,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000002876717,per_constraint_standardized_rows_v1,True,32768,20,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,8,unbalanced,unbalanced,,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,23,131.072,1000,0.136,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.8000029701116065,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,8,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,23,0.0,1000,0.104,0.125,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.7541866640665709,per_constraint_standardized_rows_v1,True,32768,22,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,8,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,23,196.608,1000,0.075,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",2.017122636532008,per_constraint_standardized_rows_v1,True,32768,17,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
mis,16,8,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-8.0,cplex_cache,min,1e-09,23,0.0,1000,0.09,0.125,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.4925743335072954,per_constraint_standardized_rows_v1,True,32768,24,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,,
mis,16,9,unbalanced,unbalanced,,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,393.216,1000,0.104,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,9,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,131.072,1000,0.164,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000005690761,per_constraint_standardized_rows_v1,True,32768,23,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,,
mis,16,9,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,16,65536,-9.0,cplex_cache,min,1e-09,17,196.608,1000,0.142,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",1.0000000001264582,per_constraint_standardized_rows_v1,True,32768,17,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,,
