family,size,instance_index,method,instance_source,problem_seed,instance_manifest,projection_regime,projection_topology_family,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,projected_sample_size,projected_num_quadratic_couplers,projection_method,comparison_method,projection_measure,projection_measure_lam,projection_penalty_template,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projected_equality_multiplier,projected_inequality_multiplier,normalization_regime,per_constraint_standardization,qubo_normalization_scale,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mis,8,2,projected_pegasus,seed_manifest,8942897705641928633,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-5.0,cplex_cache,min,1e-09,4,19.2,1000,0.271,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0000000039439865,,,,,,,,,
mis,8,2,projected_up_support,seed_manifest,8942897705641928633,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-5.0,cplex_cache,min,1e-09,4,21.504,1000,0.275,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,4,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000006393617,,,,,,,,,
mis,8,2,projected_zephyr,seed_manifest,8942897705641928633,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-5.0,cplex_cache,min,1e-09,4,18.688,1000,0.285,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.00000000393997,,,,,,,,,
mis,8,2,unbalanced,seed_manifest,8942897705641928633,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-5.0,cplex_cache,min,1e-09,4,18.432,1000,0.262,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,3,projected_chimera,seed_manifest,13536919359626914059,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-5.0,cplex_cache,min,1e-09,3,22.016,1000,0.269,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0000000040624466,,,,,,,,,
mis,8,3,projected_full,seed_manifest,13536919359626914059,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-5.0,cplex_cache,min,1e-09,3,17.152,1000,0.238,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.000000074321194,,,,,,,,,
mis,8,3,projected_pegasus,seed_manifest,13536919359626914059,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-5.0,cplex_cache,min,1e-09,3,23.552,1000,0.265,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0000000040706907,,,,,,,,,
mis,8,3,projected_up_support,seed_manifest,13536919359626914059,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-5.0,cplex_cache,min,1e-09,3,23.296,1000,0.263,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000014116657,,,,,,,,,
mis,8,3,projected_zephyr,seed_manifest,13536919359626914059,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-5.0,cplex_cache,min,1e-09,3,22.528,1000,0.245,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.000000004066545,,,,,,,,,
mis,8,3,unbalanced,seed_manifest,13536919359626914059,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-5.0,cplex_cache,min,1e-09,3,18.176,1000,0.244,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,4,projected_chimera,seed_manifest,3342040133492167192,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-5.0,cplex_cache,min,1e-09,5,20.736,1000,0.284,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0000000054975473,,,,,,,,,
mis,8,4,projected_full,seed_manifest,3342040133492167192,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-5.0,cplex_cache,min,1e-09,5,17.664,1000,0.277,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.000000088254428,,,,,,,,,
mis,8,4,projected_pegasus,seed_manifest,3342040133492167192,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-5.0,cplex_cache,min,1e-09,5,22.016,1000,0.294,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0000000047872797,,,,,,,,,
mis,8,4,projected_up_support,seed_manifest,3342040133492167192,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-5.0,cplex_cache,min,1e-09,5,17.92,1000,0.291,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,5,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000040039612,,,,,,,,,
mis,8,4,projected_zephyr,seed_manifest,3342040133492167192,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-5.0,cplex_cache,min,1e-09,5,18.688,1000,0.259,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0000000047824043,,,,,,,,,
mis,8,4,unbalanced,seed_manifest,3342040133492167192,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-5.0,cplex_cache,min,1e-09,5,16.896,1000,0.251,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,5,projected_chimera,seed_manifest,9515539641127679267,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-6.0,cplex_cache,min,1e-09,3,22.528,1000,0.417,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,0.9999999994983374,,,,,,,,,
mis,8,5,projected_full,seed_manifest,9515539641127679267,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-6.0,cplex_cache,min,1e-09,3,18.432,1000,0.413,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.000000010296836,,,,,,,,,
mis,8,5,projected_pegasus,seed_manifest,9515539641127679267,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-6.0,cplex_cache,min,1e-09,3,15.36,1000,0.41,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0000000047005837,,,,,,,,,
mis,8,5,projected_up_support,seed_manifest,9515539641127679267,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-6.0,cplex_cache,min,1e-09,3,19.712,1000,0.423,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000022289066,,,,,,,,,
mis,8,5,projected_zephyr,seed_manifest,9515539641127679267,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-6.0,cplex_cache,min,1e-09,3,20.736,1000,0.433,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0000000046957969,,,,,,,,,
mis,8,5,unbalanced,seed_manifest,9515539641127679267,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-6.0,cplex_cache,min,1e-09,3,16.384,1000,0.405,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,6,projected_chimera,seed_manifest,14665383293623341304,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-6.0,cplex_cache,min,1e-09,3,10.496,1000,0.36,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0000000020270028,,,,,,,,,
mis,8,6,projected_full,seed_manifest,14665383293623341304,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-6.0,cplex_cache,min,1e-09,3,11.52,1000,0.344,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000001046866815,,,,,,,,,
mis,8,6,projected_pegasus,seed_manifest,14665383293623341304,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-6.0,cplex_cache,min,1e-09,3,15.616,1000,0.365,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0000000036208883,,,,,,,,,
mis,8,6,projected_up_support,seed_manifest,14665383293623341304,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-6.0,cplex_cache,min,1e-09,3,13.824,1000,0.391,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.000000001201248,,,,,,,,,
mis,8,6,projected_zephyr,seed_manifest,14665383293623341304,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-6.0,cplex_cache,min,1e-09,3,12.544,1000,0.381,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0000000036172008,,,,,,,,,
mis,8,6,unbalanced,seed_manifest,14665383293623341304,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-6.0,cplex_cache,min,1e-09,3,13.056,1000,0.329,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,7,projected_chimera,seed_manifest,3414795293970230335,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-6.0,cplex_cache,min,1e-09,3,18.944,1000,0.448,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0602109479328892,,,,,,,,,
mis,8,7,projected_full,seed_manifest,3414795293970230335,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-6.0,cplex_cache,min,1e-09,3,18.688,1000,0.393,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000457844374,,,,,,,,,
mis,8,7,projected_pegasus,seed_manifest,3414795293970230335,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-6.0,cplex_cache,min,1e-09,3,19.2,1000,0.417,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.022193082105154,,,,,,,,,
mis,8,7,projected_up_support,seed_manifest,3414795293970230335,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-6.0,cplex_cache,min,1e-09,3,21.504,1000,0.428,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000010653594,,,,,,,,,
mis,8,7,projected_zephyr,seed_manifest,3414795293970230335,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-6.0,cplex_cache,min,1e-09,3,17.92,1000,0.43,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,8,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.000000006530585,,,,,,,,,
mis,8,7,unbalanced,seed_manifest,3414795293970230335,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-6.0,cplex_cache,min,1e-09,3,21.76,1000,0.404,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,8,projected_chimera,seed_manifest,16856163381831445683,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-6.0,cplex_cache,min,1e-09,3,15.616,1000,0.411,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0000000047555713,,,,,,,,,
mis,8,8,projected_full,seed_manifest,16856163381831445683,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-6.0,cplex_cache,min,1e-09,3,17.92,1000,0.387,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.00000000002358,,,,,,,,,
mis,8,8,projected_pegasus,seed_manifest,16856163381831445683,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-6.0,cplex_cache,min,1e-09,3,17.408,1000,0.4,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.000000002003537,,,,,,,,,
mis,8,8,projected_up_support,seed_manifest,16856163381831445683,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-6.0,cplex_cache,min,1e-09,3,17.92,1000,0.414,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.000000001891809,,,,,,,,,
mis,8,8,projected_zephyr,seed_manifest,16856163381831445683,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-6.0,cplex_cache,min,1e-09,3,17.408,1000,0.413,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0000000020014965,,,,,,,,,
mis,8,8,unbalanced,seed_manifest,16856163381831445683,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-6.0,cplex_cache,min,1e-09,3,16.64,1000,0.386,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,9,projected_chimera,seed_manifest,16638630680608959362,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-6.0,cplex_cache,min,1e-09,3,18.432,1000,0.418,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0000000019093076,,,,,,,,,
mis,8,9,projected_full,seed_manifest,16638630680608959362,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-6.0,cplex_cache,min,1e-09,3,18.944,1000,0.423,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.000000046685595,,,,,,,,,
mis,8,9,projected_pegasus,seed_manifest,16638630680608959362,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-6.0,cplex_cache,min,1e-09,3,21.504,1000,0.425,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0000000019131823,,,,,,,,,
mis,8,9,projected_up_support,seed_manifest,16638630680608959362,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-6.0,cplex_cache,min,1e-09,3,24.576,1000,0.412,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.000000001016398,,,,,,,,,
mis,8,9,projected_zephyr,seed_manifest,16638630680608959362,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-6.0,cplex_cache,min,1e-09,3,18.688,1000,0.403,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0000000019112338,,,,,,,,,
mis,8,9,unbalanced,seed_manifest,16638630680608959362,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-6.0,cplex_cache,min,1e-09,3,13.568,1000,0.371,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,10,projected_chimera,seed_manifest,7410240319252407683,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-6.0,cplex_cache,min,1e-09,3,14.336,1000,0.357,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0000000021422626,,,,,,,,,
mis,8,10,projected_full,seed_manifest,7410240319252407683,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-6.0,cplex_cache,min,1e-09,3,13.312,1000,0.376,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000973090097,,,,,,,,,
mis,8,10,projected_pegasus,seed_manifest,7410240319252407683,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-6.0,cplex_cache,min,1e-09,3,10.24,1000,0.375,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.000000004084418,,,,,,,,,
mis,8,10,projected_up_support,seed_manifest,7410240319252407683,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-6.0,cplex_cache,min,1e-09,3,13.312,1000,0.374,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000016082873,,,,,,,,,
mis,8,10,projected_zephyr,seed_manifest,7410240319252407683,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-6.0,cplex_cache,min,1e-09,3,13.824,1000,0.372,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.000000002144424,,,,,,,,,
mis,8,10,unbalanced,seed_manifest,7410240319252407683,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-6.0,cplex_cache,min,1e-09,3,12.288,1000,0.334,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,8,11,projected_chimera,seed_manifest,6279454853112605190,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,8,256,-6.0,cplex_cache,min,1e-09,3,14.336,1000,0.384,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0000000035580534,,,,,,,,,
mis,8,11,projected_full,seed_manifest,6279454853112605190,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,8,256,-6.0,cplex_cache,min,1e-09,3,15.616,1000,0.377,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,28,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000382735714,,,,,,,,,
mis,8,11,projected_pegasus,seed_manifest,6279454853112605190,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,8,256,-6.0,cplex_cache,min,1e-09,3,14.848,1000,0.375,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.000000003719035,,,,,,,,,
mis,8,11,projected_up_support,seed_manifest,6279454853112605190,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,8,256,-6.0,cplex_cache,min,1e-09,3,15.616,1000,0.348,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,3,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0000000023327795,,,,,,,,,
mis,8,11,projected_zephyr,seed_manifest,6279454853112605190,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,8,256,-6.0,cplex_cache,min,1e-09,3,10.496,1000,0.386,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",128,7,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.000000003561643,,,,,,,,,
mis,8,11,unbalanced,seed_manifest,6279454853112605190,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,8,256,-6.0,cplex_cache,min,1e-09,3,9.728,1000,0.329,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
