hardware_family,hardware_size,family,size,method,n,inst,sqa_cop_median,sqa_cop_q25,sqa_cop_q75,sqa_cop_mean,sqa_cop_ci95_low,sqa_cop_ci95_high,sqa_fea_median,sqa_fea_q25,sqa_fea_q75,sqa_fea_mean,sqa_fea_ci95_low,sqa_fea_ci95_high,sqa_gap_median,sqa_gap_q25,sqa_gap_q75,sqa_gap_mean,sqa_gap_ci95_low,sqa_gap_ci95_high,optimum_probability_median,optimum_probability_q25,optimum_probability_q75,optimum_probability_mean,optimum_probability_ci95_low,optimum_probability_ci95_high,sqa_energy_gap_median,sqa_energy_gap_q25,sqa_energy_gap_q75,sqa_energy_gap_mean,sqa_energy_gap_ci95_low,sqa_energy_gap_ci95_high,sqa_optimum_rate_median,sqa_optimum_rate_q25,sqa_optimum_rate_q75,sqa_optimum_rate_mean,sqa_optimum_rate_ci95_low,sqa_optimum_rate_ci95_high,mean_chain_break_fraction_median,mean_chain_break_fraction_q25,mean_chain_break_fraction_q75,mean_chain_break_fraction_mean,mean_chain_break_fraction_ci95_low,mean_chain_break_fraction_ci95_high,broken_read_rate_median,broken_read_rate_q25,broken_read_rate_q75,broken_read_rate_mean,broken_read_rate_ci95_low,broken_read_rate_ci95_high,sqa_cop_nonzero_rate,sqa_gap_zero_rate
chimera,16,mis,16,projected_up_support,16,20,491.52,245.76,720.896,488.24320000000006,370.27840000000003,606.2080000000002,0.11249999999999999,0.089,0.1385,0.11249999999999998,0.09985000000000001,0.12495125000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.00375,0.011,0.007450000000000001,0.0056,0.009300000000000003,0.2630077705616277,0.24528063799717342,0.2764288675669272,0.26329393497151277,0.2519617726715,0.27453195249733836,0.0075,0.00375,0.011,0.007450000000000001,0.005599999999999999,0.009300000000000003,0.0031875,0.002796875,0.004015625,0.0032,0.0026062500000000005,0.003753203124999999,0.0505,0.042749999999999996,0.06225,0.04995000000000001,0.040650000000000006,0.058450000000000016,1.0,1.0
chimera,16,mis,16,unbalanced,16,20,262.144,131.072,393.216,327.68,212.99200000000002,478.41279999999995,0.107,0.098,0.1265,0.11584999999999998,0.10550000000000001,0.12735125,0.0,0.0,0.0,0.005,0.0,0.015000000000000003,0.004,0.002,0.006,0.005,0.0032,0.007201249999999983,0.2970702465383317,0.2772108843537416,0.3127638243984804,0.29656778711227394,0.2826717193231144,0.3109242386490929,0.004,0.002,0.006,0.005,0.0032,0.0072499999999999995,0.01171875,0.0074062500000000005,0.016953125,0.012990625,0.009834296874999999,0.016434765624999997,0.1735,0.11175,0.24175000000000002,0.18725000000000003,0.14404499999999998,0.23205,1.0,1.0
chimera,16,mis,20,projected_full,20,20,1048.576,0.0,1048.576,786.432,471.85920000000004,1153.4336000000003,0.0545,0.03475,0.063,0.05305,0.04545000000000001,0.061,0.0,0.0,0.1,0.045618686868686864,0.023813131313131314,0.06843529040404038,0.001,0.0,0.001,0.00075,0.00045000000000000004,0.0011000000000000003,0.3175009653882893,0.3020765139116204,0.33080436720142603,0.31824815209832735,0.309320492914999,0.32709802359203105,0.001,0.0,0.001,0.00075,0.00045000000000000004,0.0010999999999999998,0.042425000000000004,0.0312875,0.054275000000000004,0.0450175,0.036370000000000006,0.054615062500000006,0.569,0.46775,0.67075,0.5688000000000001,0.49784375000000003,0.6392587500000001,0.55,0.55
chimera,16,mis,20,projected_topology,20,20,524.288,0.0,1048.576,786.432,418.11968000000047,1205.8624000000004,0.0985,0.06325,0.12725,0.09925,0.08425000000000002,0.1149,0.041666666666666664,0.0,0.10277777777777777,0.05218434343434344,0.029223800505050506,0.07500157828282826,0.0005,0.0,0.001,0.00075,0.0004,0.0011500000000000002,0.35916097098731825,0.3429583426882203,0.4001901622718052,0.3647074687440779,0.34347511205089887,0.3867356883765315,0.0005,0.0,0.001,0.00075,0.0004,0.0011500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
chimera,16,mis,20,projected_up_support,20,20,1048.576,1048.576,3407.8720000000003,2359.296,1415.5776,3407.8720000000003,0.063,0.04825,0.08275,0.06849999999999999,0.0586,0.07934999999999999,0.0,0.0,0.0,0.01472222222222222,0.0,0.030833333333333334,0.001,0.001,0.0032500000000000003,0.00225,0.00135,0.0032500000000000003,0.27801017767810937,0.26196800367421924,0.3099416803353381,0.2836395458223946,0.2705289214807709,0.2964768324716638,0.001,0.001,0.0032500000000000003,0.00225,0.00135,0.0033,0.0040750000000000005,0.0033375,0.004612500000000001,0.0042025,0.003539875,0.0049299999999999995,0.081,0.066,0.08925,0.081,0.06869875,0.09459999999999999,0.85,0.85
chimera,16,mis,20,unbalanced,20,20,1572.864,0.0,2097.152,1887.4368000000002,1101.0048000000002,2778.7264,0.109,0.08175,0.148,0.11764999999999999,0.10035000000000001,0.13625124999999996,0.0,0.0,0.08522727272727272,0.02996212121212121,0.01,0.05166666666666666,0.0015,0.0,0.002,0.0018000000000000002,0.0010999999999999998,0.0026500000000000004,0.32633055768893915,0.31080384846941134,0.3529213793951315,0.3295347014415428,0.31819174338458833,0.3411654282114712,0.0015,0.0,0.002,0.0018000000000000002,0.0010999999999999998,0.00265,0.010350000000000002,0.007525,0.017574999999999997,0.012462499999999998,0.009534937499999998,0.015572562499999998,0.186,0.138,0.29725,0.21555,0.1710425,0.26344999999999996,0.7,0.7
pegasus,16,mdkp,5,projected_full,5,20,1.216,0.832,1.704,1.3088,1.0192,1.6320000000000001,0.2315,0.17825000000000002,0.31074999999999997,0.23755000000000007,0.18764875,0.28975,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.026,0.05325,0.0409,0.03185,0.05140124999999998,0.3188026326043679,0.2914308441457577,0.3471365095543785,0.32671513127313895,0.3044663070465707,0.3510962288972283,0.038,0.026,0.05325,0.0409,0.031698750000000005,0.0507,0.0526,0.039150000000000004,0.0601,0.05068,0.04516,0.05608,0.263,0.19575,0.3005,0.25339999999999996,0.22580000000000006,0.28070125,1.0,1.0
pegasus,16,mdkp,5,projected_topology,5,20,1.3119999999999998,0.952,1.744,1.312,1.06076,1.5696,0.249,0.18225,0.33525000000000005,0.246,0.20189375000000004,0.28934999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.02975,0.0545,0.041,0.033150000000000006,0.04910124999999999,0.3376571237465596,0.3182953986203606,0.3571450582833391,0.3412702610303293,0.3261049114794719,0.35666893792155746,0.040999999999999995,0.02975,0.0545,0.041,0.03324875,0.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pegasus,16,mdkp,5,projected_up_support,5,20,1.232,0.696,1.504,1.1696000000000002,0.95516,1.4016000000000002,0.2155,0.158,0.3315,0.23540000000000005,0.18755000000000002,0.28545499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.02175,0.047,0.036550000000000006,0.029648750000000005,0.043601249999999994,0.3318114130253679,0.30670047433381914,0.3702947617995681,0.33625366471146556,0.31683383324681186,0.3581292818736563,0.0385,0.02175,0.047,0.036550000000000006,0.029800000000000004,0.04330000000000001,0.0516,0.0428,0.05745,0.050129999999999994,0.04486000000000001,0.055349999999999996,0.258,0.214,0.28725,0.25064999999999993,0.22495000000000004,0.27705,1.0,1.0
pegasus,16,mdkp,5,unbalanced,5,20,1.328,0.76,1.936,1.4768000000000003,1.0976000000000004,1.8767999999999998,0.2065,0.14775,0.30625,0.23035,0.18079625,0.28395125,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.02375,0.0605,0.04615000000000001,0.034350000000000006,0.059051249999999986,0.2937536856317843,0.2786093495598214,0.3222081363145117,0.30843418315031923,0.2865970005990958,0.33551229480666395,0.0415,0.02375,0.0605,0.04615000000000001,0.034498749999999995,0.05894999999999999,0.0915,0.0882,0.09394999999999999,0.09154,0.08988999999999998,0.09328999999999997,0.4575,0.441,0.46975,0.4577000000000001,0.44874875,0.46640125,1.0,1.0
pegasus,16,mdkp,10,projected_full,10,20,1.024,0.0,1.28,1.1264,0.7168,1.5872000000000002,0.0915,0.0715,0.13125,0.10395000000000001,0.08520000000000003,0.12525124999999998,0.0,0.0,0.008146997520174528,0.011077122720403811,0.0031002890376089194,0.02067548734757599,0.001,0.0,0.00125,0.0011,0.0007,0.0015500000000000002,0.39176406468433567,0.3636498302701284,0.4049582428811551,0.3903559710207666,0.3767920650018535,0.40496932853119677,0.001,0.0,0.00125,0.0011,0.0007000000000000001,0.00155,0.17085,0.13917500000000002,0.18535000000000001,0.16716000000000003,0.15452475000000002,0.18097575000000002,0.8574999999999999,0.7845,0.8875,0.8440999999999999,0.8189487500000001,0.869,0.7,0.7
pegasus,16,mdkp,10,projected_topology,10,20,1.024,0.768,2.048,1.3312000000000002,0.8192,1.8944000000000003,0.1305,0.10925,0.15075,0.13685,0.11639999999999999,0.16055374999999994,0.0,0.0,0.005813635742587785,0.012745320604607957,0.002641760186126201,0.025569074536056884,0.001,0.00075,0.002,0.0013000000000000002,0.0008,0.0018500000000000003,0.39631368577481474,0.36023117451185455,0.41482822141518094,0.3913281396627816,0.37517632128345846,0.4076944494848425,0.001,0.00075,0.002,0.0013000000000000002,0.0008,0.0018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
pegasus,16,mdkp,10,projected_up_support,10,20,0.512,0.0,2.048,1.1263999999999998,0.5631999999999999,1.7920000000000003,0.10250000000000001,0.08225,0.11475,0.10600000000000001,0.08944875000000001,0.12410124999999997,0.0006401762717920469,0.0,0.05678073349432143,0.030116965053989676,0.01247923699275873,0.05283407879159664,0.0005,0.0,0.002,0.0010999999999999998,0.0005000000000000001,0.0017500000000000003,0.386967793398957,0.37237711891521996,0.4070693010370064,0.39273796808438144,0.3740142296034941,0.4112525472657271,0.0005,0.0,0.002,0.0010999999999999998,0.0005000000000000001,0.0017500000000000003,0.17160000000000003,0.153975,0.18430000000000002,0.17035000000000003,0.158279625,0.1834605,0.8614999999999999,0.8135,0.87725,0.84785,0.8252474999999999,0.8698499999999999,0.5,0.5
pegasus,16,mdkp,10,unbalanced,10,20,1.024,0.0,1.024,1.0752000000000002,0.46080000000000004,1.8944000000000003,0.054,0.03275,0.05925,0.0517,0.0415,0.06255000000000001,0.0,0.0,0.06470725812275462,0.03485047779721663,0.013290486876691371,0.059491045843476004,0.001,0.0,0.001,0.0010500000000000002,0.00045000000000000004,0.0018500000000000003,0.3512410231189972,0.3280805843790055,0.3880805916049192,0.3523517119561128,0.3277418747629872,0.3751571518777473,0.001,0.0,0.001,0.0010500000000000002,0.00045000000000000004,0.0018000000000000002,0.2403,0.21944999999999998,0.29095,0.25357,0.23589499999999997,0.27263075,0.956,0.9375,0.97525,0.954,0.9435500000000001,0.9644512500000002,0.55,0.55
