hardware_family,hardware_size,family,size,instance_index,method,instance_source,problem_seed,instance_manifest,projection_regime,projection_topology_family,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_fea,sqa_gap,optimum_probability,cop,true_optimum_objective,best_feasible_objective,best_feasible_gap,objective_gap,num_feasible_reads,feasible_read_fraction,sqa_num_reads,sqa_num_sweeps,sqa_num_sweeps_per_beta,sqa_chain_strength_fraction,sqa_schedule_id,sqa_schedule_kind,sqa_schedule_anchor_size,sqa_beta_scale,sqa_total_schedule_time,sqa_anneal_schedule,mean_sqa_energy_gap,sqa_optimum_rate,physical_qubits,mean_chain_length,max_chain_length,mean_chain_break_fraction,broken_read_rate,effective_chain_strength,embedded_chain_to_problem_ratio,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_measure_lam,projection_penalty_template,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projected_equality_multiplier,projected_inequality_multiplier,normalization_regime,per_constraint_standardization,qubo_normalization_scale,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_lambda0,up_lambda1,up_lambda2
pegasus,16,mdkp,5,2,projected_up_support,seed_manifest,10483601183354089552,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-91144.0,cplex_cache,min,1e-09,10,2.24,0.407,0.0,0.07,2.24,-91144.0,-91144.0,0.0,0.0,407,0.407,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2731032201979275,0.07,6,1.2,2,0.057,0.285,0.4547938217108634,2.4213221221236596,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,48002.8087148948,,,,,,,,
pegasus,16,mdkp,5,2,projected_topology,seed_manifest,10483601183354089552,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-91144.0,cplex_cache,min,1e-09,10,1.728,0.363,0.0,0.054,1.728,-91144.0,-91144.0,0.0,0.0,363,0.363,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3188652945032461,0.054,5,1.0,1,0.0,0.0,0.0,,16,7,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,44877.407593846416,,,,,,,,
zephyr,16,mdkp,5,2,unbalanced,seed_manifest,10483601183354089552,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-91144.0,cplex_cache,min,1e-09,10,1.92,0.395,0.0,0.06,1.92,-91144.0,-91144.0,0.0,0.0,395,0.395,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.29419380321249894,0.06,6,1.2,2,0.08259999999999999,0.413,0.06139185912069951,0.3846174589692493,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,39825.873621071536,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,5,2,projected_full,seed_manifest,10483601183354089552,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-91144.0,cplex_cache,min,1e-09,10,1.088,0.342,0.0,0.034,1.088,-91144.0,-91144.0,0.0,0.0,342,0.342,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.31741748036523915,0.034,6,1.2,2,0.055799999999999995,0.279,0.45724934941803436,1.8289973976721374,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,48041.63511295878,,,,,,,,
zephyr,16,mdkp,5,2,projected_up_support,seed_manifest,10483601183354089552,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-91144.0,cplex_cache,min,1e-09,10,2.56,0.407,0.0,0.08,2.56,-91144.0,-91144.0,0.0,0.0,407,0.407,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.31115292678313833,0.08,6,1.2,2,0.056,0.28,0.4547938217108634,1.8191752868434536,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,48002.8087148948,,,,,,,,
zephyr,16,mdkp,5,2,projected_topology,seed_manifest,10483601183354089552,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-91144.0,cplex_cache,min,1e-09,10,1.664,0.329,0.0,0.052,1.664,-91144.0,-91144.0,0.0,0.0,329,0.329,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2770868010192362,0.052,5,1.0,1,0.0,0.0,0.0,,16,7,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,42793.30588304873,,,,,,,,
chimera,16,mdkp,5,3,unbalanced,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.096,0.03,0.0,0.003,0.096,-41118.0,-41118.0,0.0,0.0,30,0.03,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.35333917019310274,0.003,8,1.6,2,0.2656,0.824,0.06639684303692985,0.2655873721477194,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,33141.0722778645,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,5,3,projected_full,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.32,0.052,0.0,0.01,0.32,-41118.0,-41118.0,0.0,0.0,52,0.052,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.33174971096319406,0.01,8,1.6,2,0.1426,0.559,0.5761565070954251,2.0413871650601263,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36758.5072740378,,,,,,,,
chimera,16,mdkp,5,3,projected_up_support,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.16,0.045,0.0,0.005,0.16,-41118.0,-41118.0,0.0,0.0,45,0.045,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3086499019083289,0.005,8,1.6,2,0.1378,0.53,0.5721803145657163,2.6911527741062615,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36785.42303507256,,,,,,,,
chimera,16,mdkp,5,3,projected_topology,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-41118.0,cplex_cache,min,1e-09,10,0.416,0.071,0.0,0.013,0.416,-41118.0,-41118.0,0.0,0.0,71,0.071,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3123285165538687,0.013,5,1.0,1,0.0,0.0,0.0,,16,4,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,39319.82315143582,,,,,,,,
pegasus,16,mdkp,5,3,unbalanced,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.64,0.063,0.0,0.02,0.64,-41118.0,-41118.0,0.0,0.0,63,0.063,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3210693652106172,0.02,6,1.2,2,0.0856,0.428,0.06639684303692985,0.3284421123345215,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,33141.0722778645,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,5,3,projected_full,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.608,0.07,0.0,0.019,0.608,-41118.0,-41118.0,0.0,0.0,70,0.07,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2988896069152891,0.019,6,1.2,2,0.04,0.2,0.5761565070954251,2.74331215328535,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36758.5072740378,,,,,,,,
pegasus,16,mdkp,5,3,projected_up_support,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.448,0.083,0.0,0.014,0.448,-41118.0,-41118.0,0.0,0.0,83,0.083,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3287807585221961,0.014,6,1.2,2,0.045,0.225,0.5721803145657163,2.288721258262865,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36785.42303507256,,,,,,,,
pegasus,16,mdkp,5,3,projected_topology,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-41118.0,cplex_cache,min,1e-09,10,0.608,0.088,0.0,0.019,0.608,-41118.0,-41118.0,0.0,0.0,88,0.088,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.307206200336946,0.019,5,1.0,1,0.0,0.0,0.0,,16,7,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,43558.915386851135,,,,,,,,
zephyr,16,mdkp,5,3,unbalanced,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.64,0.056,0.0,0.02,0.64,-41118.0,-41118.0,0.0,0.0,56,0.056,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2678271768360051,0.02,6,1.2,2,0.08839999999999999,0.442,0.06639684303692985,0.3284421123345215,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,33141.0722778645,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,5,3,projected_full,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.416,0.062,0.0,0.013,0.416,-41118.0,-41118.0,0.0,0.0,62,0.062,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3111571888302587,0.013,7,1.4,2,0.08979999999999998,0.395,0.5761565070954251,2.3046260283817004,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36758.5072740378,,,,,,,,
zephyr,16,mdkp,5,3,projected_up_support,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-41118.0,cplex_cache,min,1e-09,10,0.224,0.064,0.0,0.007,0.224,-41118.0,-41118.0,0.0,0.0,64,0.064,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.37836455445303757,0.007,6,1.2,2,0.0494,0.247,0.5721803145657163,2.0423161520691053,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36785.42303507256,,,,,,,,
zephyr,16,mdkp,5,3,projected_topology,seed_manifest,3788602488723516016,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-41118.0,cplex_cache,min,1e-09,10,0.384,0.087,0.0,0.012,0.384,-41118.0,-41118.0,0.0,0.0,87,0.087,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2849268128229771,0.012,5,1.0,1,0.0,0.0,0.0,,16,7,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,37783.61698752389,,,,,,,,
chimera,16,mdkp,5,4,unbalanced,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.288,0.066,0.0,0.009,0.288,-48834.0,-48834.0,0.0,0.0,66,0.066,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.17544004984108189,0.009,8,1.6,2,0.2698000000000001,0.845,0.07960804144130053,0.4114024896458649,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,32790.65573694827,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,5,4,projected_full,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.32,0.076,0.0,0.01,0.32,-48834.0,-48834.0,0.0,0.0,76,0.076,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.24797380168691782,0.01,8,1.6,2,0.10079999999999999,0.418,0.7523149505553637,2.3179698038750627,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36395.676993801484,,,,,,,,
chimera,16,mdkp,5,4,projected_up_support,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.32,0.086,0.0,0.01,0.32,-48834.0,-48834.0,0.0,0.0,86,0.086,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2991782317123696,0.01,8,1.6,2,0.10540000000000001,0.433,0.7474907751507437,2.3233049449225542,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36404.40910610302,,,,,,,,
chimera,16,mdkp,5,4,projected_topology,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-48834.0,cplex_cache,min,1e-09,10,0.48,0.124,0.0,0.015,0.48,-48834.0,-48834.0,0.0,0.0,124,0.124,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.25083429445640065,0.015,5,1.0,1,0.0,0.0,0.0,,16,4,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,36323.76745515408,,,,,,,,
pegasus,16,mdkp,5,4,unbalanced,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.512,0.094,0.0,0.016,0.512,-48834.0,-48834.0,0.0,0.0,94,0.094,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.21562170235421954,0.016,6,1.2,2,0.09779999999999998,0.489,0.07960804144130053,0.3184321657652021,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,32790.65573694827,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,5,4,projected_full,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.448,0.084,0.0,0.014,0.448,-48834.0,-48834.0,0.0,0.0,84,0.084,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.23870298211433486,0.014,6,1.2,2,0.033600000000000005,0.168,0.7523149505553637,2.7960717713607393,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36395.676993801484,,,,,,,,
pegasus,16,mdkp,5,4,projected_up_support,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.512,0.105,0.0,0.016,0.512,-48834.0,-48834.0,0.0,0.0,105,0.105,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.26325959470080373,0.016,6,1.2,2,0.032600000000000004,0.163,0.7474907751507437,2.80331812004034,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36404.40910610302,,,,,,,,
pegasus,16,mdkp,5,4,projected_topology,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-48834.0,cplex_cache,min,1e-09,10,0.224,0.096,0.0,0.007,0.224,-48834.0,-48834.0,0.0,0.0,96,0.096,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.263435396786392,0.007,5,1.0,1,0.0,0.0,0.0,,16,7,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,34574.206246836286,,,,,,,,
zephyr,16,mdkp,5,4,unbalanced,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.864,0.127,0.0,0.027,0.864,-48834.0,-48834.0,0.0,0.0,127,0.127,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.22377158163006988,0.027,6,1.2,2,0.0962,0.481,0.07960804144130053,0.3184321657652021,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,32790.65573694827,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,5,4,projected_full,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.416,0.101,0.0,0.013,0.416,-48834.0,-48834.0,0.0,0.0,101,0.101,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2994999831719257,0.013,6,1.2,2,0.037200000000000004,0.186,0.7523149505553637,2.633136138836607,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,36395.676993801484,,,,,,,,
zephyr,16,mdkp,5,4,projected_up_support,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-48834.0,cplex_cache,min,1e-09,10,0.416,0.102,0.0,0.013,0.416,-48834.0,-48834.0,0.0,0.0,102,0.102,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.28234888582127365,0.013,6,1.2,2,0.035,0.175,0.7474907751507437,2.3233049449225542,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,36404.40910610302,,,,,,,,
zephyr,16,mdkp,5,4,projected_topology,seed_manifest,12722601104956220217,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,5,32,-48834.0,cplex_cache,min,1e-09,10,0.416,0.109,0.0,0.013,0.416,-48834.0,-48834.0,0.0,0.0,109,0.109,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.27121632431607845,0.013,5,1.0,1,0.0,0.0,0.0,,16,7,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,33657.62788694968,,,,,,,,
chimera,16,mdkp,5,5,unbalanced,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-55644.0,cplex_cache,min,1e-09,10,2.912,0.199,0.0,0.091,2.912,-55644.0,-55644.0,0.0,0.0,199,0.199,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.1993334149722084,0.091,8,1.6,2,0.2738,0.82,0.05031481690946394,0.20125926763785576,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,28278.36010997745,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,5,5,projected_full,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-55644.0,cplex_cache,min,1e-09,10,1.76,0.182,0.0,0.055,1.76,-55644.0,-55644.0,0.0,0.0,182,0.182,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3120857199733628,0.055,8,1.6,2,0.1662,0.623,0.47666838588144533,1.9066735435257813,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,31087.890664781866,,,,,,,,
chimera,16,mdkp,5,5,projected_up_support,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-55644.0,cplex_cache,min,1e-09,10,1.344,0.188,0.0,0.042,1.344,-55644.0,-55644.0,0.0,0.0,188,0.188,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3450697022255463,0.042,8,1.6,2,0.1682,0.62,0.47355112768283353,1.8942045107313341,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,31099.33186933784,,,,,,,,
chimera,16,mdkp,5,5,projected_topology,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,5,32,-55644.0,cplex_cache,min,1e-09,10,1.44,0.258,0.0,0.045,1.44,-55644.0,-55644.0,0.0,0.0,258,0.258,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3093959300514511,0.045,5,1.0,1,0.0,0.0,0.0,,16,4,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,33341.94309386227,,,,,,,,
pegasus,16,mdkp,5,5,unbalanced,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-55644.0,cplex_cache,min,1e-09,10,1.312,0.192,0.0,0.041,1.312,-55644.0,-55644.0,0.0,0.0,192,0.192,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.32562444962619513,0.041,6,1.2,2,0.08879999999999998,0.444,0.05031481690946394,0.20125926763785576,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,28278.36010997745,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,5,5,projected_full,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-55644.0,cplex_cache,min,1e-09,10,1.216,0.246,0.0,0.038,1.216,-55644.0,-55644.0,0.0,0.0,246,0.246,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3154951220096631,0.038,6,1.2,2,0.054400000000000004,0.272,0.47666838588144533,1.9066735435257813,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,31087.890664781866,,,,,,,,
pegasus,16,mdkp,5,5,projected_up_support,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,5,32,-55644.0,cplex_cache,min,1e-09,10,1.056,0.211,0.0,0.033,1.056,-55644.0,-55644.0,0.0,0.0,211,0.211,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3712471735518382,0.033,6,1.2,2,0.0538,0.269,0.47355112768283353,1.8942045107313341,16,10,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,31099.33186933784,,,,,,,,
pegasus,16,mdkp,5,5,projected_topology,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,5,32,-55644.0,cplex_cache,min,1e-09,10,1.12,0.236,0.0,0.035,1.12,-55644.0,-55644.0,0.0,0.0,236,0.236,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.34584865470442244,0.035,5,1.0,1,0.0,0.0,0.0,,16,6,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,31935.887545238165,,,,,,,,
zephyr,16,mdkp,5,5,unbalanced,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,5,32,-55644.0,cplex_cache,min,1e-09,10,1.664,0.211,0.0,0.052,1.664,-55644.0,-55644.0,0.0,0.0,211,0.211,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.27616787628597644,0.052,6,1.2,2,0.0928,0.464,0.05031481690946394,0.20125926763785576,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,28278.36010997745,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,5,5,projected_full,seed_manifest,1484739022619714587,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,5,32,-55644.0,cplex_cache,min,1e-09,10,1.696,0.221,0.0,0.053,1.696,-55644.0,-55644.0,0.0,0.0,221,0.221,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3185233632943233,0.053,6,1.2,2,0.053,0.265,0.47666838588144533,1.9066735435257813,16,10,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,31087.890664781866,,,,,,,,
