hardware_family,hardware_size,family,size,instance_index,method,projection_regime,projection_topology_family,instance_source,problem_seed,instance_manifest,comparison_family,comparison_mode,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_fea,sqa_gap,optimum_probability,cop,true_optimum_objective,best_feasible_objective,best_feasible_gap,objective_gap,num_feasible_reads,feasible_read_fraction,sqa_num_reads,sqa_num_sweeps,sqa_num_sweeps_per_beta,sqa_chain_strength_fraction,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_total_schedule_time,sqa_anneal_schedule,mean_sqa_energy_gap,sqa_optimum_rate,physical_qubits,mean_chain_length,max_chain_length,mean_chain_break_fraction,broken_read_rate,effective_chain_strength,embedded_chain_to_problem_ratio,qubo_normalization_scale,normalization_regime,per_constraint_standardization,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projection_target,projection_target_lambda1_shape,projection_target_lambda2_shape,projected_equality_multiplier,projected_inequality_multiplier,projected_initializer_equality_multiplier,projected_initializer_inequality_multiplier,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_lambda0,up_lambda1,up_lambda2
chimera,16,mis,8,13,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,6978454894581068826,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,6.144,0.174,0.0,0.024,6.144,-5.0,-5.0,0.0,0.0,174,0.174,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2942528735632184,0.024,8,1.0,1,0.0,0.0,0.0,,1.000000000063744,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,8,13,unbalanced,unbalanced,,seed_manifest,6978454894581068826,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,5.12,0.208,0.0,0.02,5.12,-5.0,-5.0,0.0,0.0,208,0.208,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.326923076923077,0.02,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,8,13,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,6978454894581068826,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,6.144,0.174,0.0,0.024,6.144,-5.0,-5.0,0.0,0.0,174,0.174,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2942528735632184,0.024,8,1.0,1,0.0,0.0,0.0,,1.000000000063744,per_constraint_standardized_rows_v1,True,128,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,8,13,unbalanced,unbalanced,,seed_manifest,6978454894581068826,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,5.12,0.208,0.0,0.02,5.12,-5.0,-5.0,0.0,0.0,208,0.208,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.326923076923077,0.02,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,8,13,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,6978454894581068826,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,6.144,0.174,0.0,0.024,6.144,-5.0,-5.0,0.0,0.0,174,0.174,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2942528735632184,0.024,8,1.0,1,0.0,0.0,0.0,,1.000000000063744,per_constraint_standardized_rows_v1,True,128,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,8,14,unbalanced,unbalanced,,seed_manifest,18175234081131389167,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,14.592,0.22,0.0,0.057,14.592,-5.0,-5.0,0.0,0.0,220,0.22,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.24000000000000002,0.057,9,1.125,2,0.02625,0.21,0.6707257469269852,2.6829029877079407,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,8,14,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,18175234081131389167,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,18.176,0.27,0.0,0.071,18.176,-5.0,-5.0,0.0,0.0,270,0.27,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.24074074074074073,0.071,8,1.0,1,0.0,0.0,0.0,,1.0000000046994222,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,8,14,unbalanced,unbalanced,,seed_manifest,18175234081131389167,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,16.64,0.267,0.0,0.065,16.64,-5.0,-5.0,0.0,0.0,267,0.267,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.23595505617977527,0.065,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,8,14,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,18175234081131389167,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,16.64,0.288,0.0,0.065,16.64,-5.0,-5.0,0.0,0.0,288,0.288,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2666666666666667,0.065,8,1.0,1,0.0,0.0,0.0,,1.000000006705919,per_constraint_standardized_rows_v1,True,128,8,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,8,14,unbalanced,unbalanced,,seed_manifest,18175234081131389167,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,16.64,0.267,0.0,0.065,16.64,-5.0,-5.0,0.0,0.0,267,0.267,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.23595505617977527,0.065,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,8,14,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,18175234081131389167,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,5,16.64,0.288,0.0,0.065,16.64,-5.0,-5.0,0.0,0.0,288,0.288,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2666666666666667,0.065,8,1.0,1,0.0,0.0,0.0,,1.0000000062012444,per_constraint_standardized_rows_v1,True,128,8,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,8,15,unbalanced,unbalanced,,seed_manifest,10954504165835690630,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,8.192,0.318,0.0,0.032,8.192,-6.0,-6.0,0.0,0.0,318,0.318,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3024109014675052,0.032,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,8,15,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,10954504165835690630,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,5.888,0.327,0.0,0.023,5.888,-6.0,-6.0,0.0,0.0,327,0.327,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.31804281345565744,0.023,8,1.0,1,0.0,0.0,0.0,,1.0000000022547748,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,8,15,unbalanced,unbalanced,,seed_manifest,10954504165835690630,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,8.192,0.318,0.0,0.032,8.192,-6.0,-6.0,0.0,0.0,318,0.318,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3024109014675052,0.032,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,8,15,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,10954504165835690630,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,5.888,0.327,0.0,0.023,5.888,-6.0,-6.0,0.0,0.0,327,0.327,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.31804281345565744,0.023,8,1.0,1,0.0,0.0,0.0,,1.0000000022547748,per_constraint_standardized_rows_v1,True,128,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,8,15,unbalanced,unbalanced,,seed_manifest,10954504165835690630,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,8.192,0.318,0.0,0.032,8.192,-6.0,-6.0,0.0,0.0,318,0.318,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3024109014675052,0.032,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,8,15,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,10954504165835690630,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,5.888,0.327,0.0,0.023,5.888,-6.0,-6.0,0.0,0.0,327,0.327,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.31804281345565744,0.023,8,1.0,1,0.0,0.0,0.0,,1.0000000022547748,per_constraint_standardized_rows_v1,True,128,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,8,16,unbalanced,unbalanced,,seed_manifest,4967515177941540109,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,8.448,0.338,0.0,0.033,8.448,-6.0,-6.0,0.0,0.0,338,0.338,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3032544378698225,0.033,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,8,16,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,4967515177941540109,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,4.608,0.302,0.0,0.018,4.608,-6.0,-6.0,0.0,0.0,302,0.302,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.34216335540838855,0.018,8,1.0,1,0.0,0.0,0.0,,1.0000000026085352,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,8,16,unbalanced,unbalanced,,seed_manifest,4967515177941540109,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,8.448,0.338,0.0,0.033,8.448,-6.0,-6.0,0.0,0.0,338,0.338,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3032544378698225,0.033,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,8,16,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,4967515177941540109,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,4.608,0.302,0.0,0.018,4.608,-6.0,-6.0,0.0,0.0,302,0.302,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.34216335540838855,0.018,8,1.0,1,0.0,0.0,0.0,,1.0000000026085352,per_constraint_standardized_rows_v1,True,128,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,8,16,unbalanced,unbalanced,,seed_manifest,4967515177941540109,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,8.448,0.338,0.0,0.033,8.448,-6.0,-6.0,0.0,0.0,338,0.338,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3032544378698225,0.033,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,8,16,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,4967515177941540109,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,4,4.608,0.302,0.0,0.018,4.608,-6.0,-6.0,0.0,0.0,302,0.302,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.34216335540838855,0.018,8,1.0,1,0.0,0.0,0.0,,1.0000000026085352,per_constraint_standardized_rows_v1,True,128,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,8,17,unbalanced,unbalanced,,seed_manifest,17452087892500340850,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,3,12.288,0.305,0.0,0.048,12.288,-6.0,-6.0,0.0,0.0,305,0.305,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2743169398907104,0.048,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,8,17,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,17452087892500340850,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,3,10.496,0.329,0.0,0.041,10.496,-6.0,-6.0,0.0,0.0,329,0.329,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2765957446808511,0.041,8,1.0,1,0.0,0.0,0.0,,1.0000000026251032,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,8,17,unbalanced,unbalanced,,seed_manifest,17452087892500340850,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,3,12.288,0.305,0.0,0.048,12.288,-6.0,-6.0,0.0,0.0,305,0.305,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2743169398907104,0.048,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,8,17,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,17452087892500340850,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,3,10.496,0.329,0.0,0.041,10.496,-6.0,-6.0,0.0,0.0,329,0.329,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2765957446808511,0.041,8,1.0,1,0.0,0.0,0.0,,1.0000000013399288,per_constraint_standardized_rows_v1,True,128,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,8,17,unbalanced,unbalanced,,seed_manifest,17452087892500340850,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,3,12.288,0.305,0.0,0.048,12.288,-6.0,-6.0,0.0,0.0,305,0.305,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2743169398907104,0.048,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,8,17,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,17452087892500340850,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,3,10.496,0.329,0.0,0.041,10.496,-6.0,-6.0,0.0,0.0,329,0.329,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2765957446808511,0.041,8,1.0,1,0.0,0.0,0.0,,1.0000000013399288,per_constraint_standardized_rows_v1,True,128,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,8,18,unbalanced,unbalanced,,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,4,11.776,0.195,0.0,0.046,11.776,-5.0,-5.0,0.0,0.0,195,0.195,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.23897435897435898,0.046,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,8,18,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,4,11.264,0.213,0.0,0.044,11.264,-5.0,-5.0,0.0,0.0,213,0.213,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2676056338028169,0.044,8,1.0,1,0.0,0.0,0.0,,1.0000000018914008,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,8,18,unbalanced,unbalanced,,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,4,11.776,0.195,0.0,0.046,11.776,-5.0,-5.0,0.0,0.0,195,0.195,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.23897435897435898,0.046,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
pegasus,16,mis,8,18,projected_topology_unb_pen,projected_topology,pegasus,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,4,11.264,0.213,0.0,0.044,11.264,-5.0,-5.0,0.0,0.0,213,0.213,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2676056338028169,0.044,8,1.0,1,0.0,0.0,0.0,,1.0000000017304342,per_constraint_standardized_rows_v1,True,128,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.1736962107459573,,0.19202893651249733,,,,,,,,
zephyr,16,mis,8,18,unbalanced,unbalanced,,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,4,11.776,0.195,0.0,0.046,11.776,-5.0,-5.0,0.0,0.0,195,0.195,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.23897435897435898,0.046,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
zephyr,16,mis,8,18,projected_topology_unb_pen,projected_topology,zephyr,seed_manifest,13441063846612338948,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-5.0,cplex_cache,min,1e-09,4,11.264,0.213,0.0,0.044,11.264,-5.0,-5.0,0.0,0.0,213,0.213,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.2676056338028169,0.044,8,1.0,1,0.0,0.0,0.0,,1.0000000018914008,per_constraint_standardized_rows_v1,True,128,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.18557162955445508,,0.19202893651249733,,,,,,,,
chimera,16,mis,8,19,unbalanced,unbalanced,,seed_manifest,2617806733421062268,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,6,9.984,0.291,0.0,0.039,9.984,-6.0,-6.0,0.0,0.0,291,0.291,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.31042382588774337,0.039,9,1.125,2,0.02575,0.206,0.7347432429828222,2.34681330841833,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
chimera,16,mis,8,19,projected_topology_unb_pen,projected_topology,chimera,seed_manifest,2617806733421062268,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,6,10.24,0.405,0.0,0.04,10.24,-6.0,-6.0,0.0,0.0,405,0.405,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3296296296296296,0.04,8,1.0,1,0.0,0.0,0.0,,0.999999994963893,per_constraint_standardized_rows_v1,True,128,7,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.6249976775351576,0.3750023224648424,0.0,0.17372989223674604,,0.19202893651249733,,,,,,,,
pegasus,16,mis,8,19,unbalanced,unbalanced,,seed_manifest,2617806733421062268,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,embedding,8,256,-6.0,cplex_cache,min,1e-09,6,8.448,0.378,0.0,0.033,8.448,-6.0,-6.0,0.0,0.0,378,0.378,1000,1000,1,1.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.31657848324514987,0.033,8,1.0,1,0.0,0.0,0.0,,1.0,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,0.12001763933985705,0.07201129717264027
